Ticker,TickerType,Company,Traded,Transaction,Trade_Size_USD,Status,Subholding,Description,Name,Filed,Party,District,Chamber,Comments,Quiver_Upload_Time,excess_return,State,last_modified,traded_date,filed_date,ticker_clean,excess_return_30d,excess_return_90d,good_trade_30d,good_trade_90d
MS,GS,MISSISSIPPI DEV BK SPL OBLIG MISSISSIPPI GULF COAST CMNTY,"Wednesday, June 28, 2023",Purchase,"$1,001 - $15,000",NEW, KINV - CP,,Michael Patrick Guest,2023-07-14,R, MS03,House,,2023-07-17,-11.5313539715685,Mississippi,2023-11-16,2023-06-28,2023-07-14,MS,4.3327097411677284,0.19390055794082928,True,True
NSC,ST,NORFOLK SOUTHERN CORPORATION,"Wednesday, June 28, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X142,,Lois Frankel,2023-07-28,D, FL22,House,,2023-07-31,-2.1184463073716,Florida,2023-11-16,2023-06-28,2023-07-28,NSC,1.3572945489175758,-8.792607174660727,True,False
TMO,ST,THERMO FISHER SCIENTIFIC INC,"Wednesday, June 28, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-07-28,D, FL22,House,,2023-07-31,-2.2526291003838,Florida,2023-11-16,2023-06-28,2023-07-28,TMO,-5.4420941818564605,-0.68288748067028,False,False
ET,ST,ENERGY TRANSFER LP COMMON UNITS,"Tuesday, June 27, 2023",Sale,"$250,001 - $500,000",NEW, EQUITABLE RETIREMENT ACCOUNT,,Mark Dr Green,2023-06-30,R, TN07,House,,2023-06-30,4.55036110412892,Tennessee,2023-11-16,2023-06-27,2023-06-30,ET,-0.32424084078392923,-11.774334205022763,False,False
UNH,ST,UNITEDHEALTH GROUP INCORPORATED COMMON STOCK,"Tuesday, June 27, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-07-12,R, OK01,House,,2023-07-13,-15.0986941455101,Oklahoma,2023-11-16,2023-06-27,2023-07-12,UNH,1.0664089579028202,6.680091487118878,True,True
ET,ST,ENERGY TRANSFER LP COMMON UNITS,"Tuesday, June 27, 2023",Sale,"$250,001 - $500,000",NEW, EQUITABLE RETIREMENT ACCOUNT,,Mark Dr Green,2023-06-30,R, TN07,House,,2023-06-30,4.55036110412892,Tennessee,2023-11-16,2023-06-27,2023-06-30,ET,-0.32424084078392923,-11.774334205022763,False,False
META,ST,"META PLATFORMS, INC. - CLASS A","Monday, June 26, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,55.7379491260638,New Jersey,2023-11-16,2023-06-26,2023-07-11,META,1.7215978350461514,7.830454486566318,True,True
MNST,ST,MONSTER BEVERAGE CORPORATION,"Monday, June 26, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-13.3569573391268,New Jersey,2023-11-16,2023-06-26,2023-07-11,MNST,-4.6993297184802385,-5.501500271279369,False,False
WMB,ST,"WILLIAMS COMPANIES, INC.","Monday, June 26, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-07-12,R, OK01,House,,2023-07-13,0.981100328767152,Oklahoma,2023-11-16,2023-06-26,2023-07-12,WMB,4.159199407578962,9.102444731949833,True,True
SHOP,ST,SHOPIFY INC. CLASS A SUBORDINATE VOTING SHARES,"Monday, June 26, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,3.87144992823082,New Jersey,2023-11-16,2023-06-26,2023-07-11,SHOP,-3.2355469897287215,-15.487665133434792,False,False
UPS,ST,"UNITED PARCEL SERVICE, INC.","Monday, June 26, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-29.3233585351865,New Jersey,2023-11-16,2023-06-26,2023-07-11,UPS,-1.2416433907237234,10.87351684158433,False,True
ET,ST,ENERGY TRANSFER LP COMMON UNITS,"Monday, June 26, 2023",Sale,"$1,001 - $15,000",NEW, EQUITABLE RETIREMENT ACCOUNT,,Mark Dr Green,2023-06-30,R, TN07,House,,2023-06-30,3.64119708928233,Tennessee,2023-11-16,2023-06-26,2023-06-30,ET,1.0519769661026412,-10.991344161689565,True,False
ADBE,ST,ADOBE INC.,"Monday, June 26, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-15.404161052445,New Jersey,2023-11-16,2023-06-26,2023-07-11,ADBE,1.8110379298677204,6.493116957855727,True,True
AVGO,ST,BROADCOM INC.,"Monday, June 26, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,32.2669872095408,New Jersey,2023-11-16,2023-06-26,2023-07-11,AVGO,3.2009235155749938,1.2930227953086515,True,True
ABBV,ST,ABBVIE INC.,"Monday, June 26, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,13.7069474847845,New Jersey,2023-11-16,2023-06-26,2023-07-11,ABBV,0.3463636062337905,-14.398866848729064,True,False
DE,ST,DEERE & COMPANY,"Friday, June 23, 2023",Sale,"$15,001 - $50,000",NEW, MORGAN STANLEY TRUST ACCOUNT,,Jonathan Jackson,2023-07-07,D, IL01,House,,2023-07-10,-22.8242480787664,Illinois,2023-11-16,2023-06-23,2023-07-07,DE,-4.685505934595291,3.7347197173522972,False,True
LMT,ST,LOCKHEED MARTIN CORPORATION,"Friday, June 23, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-07-12,R, OK01,House,,2023-07-13,-22.7416978201256,Oklahoma,2023-11-16,2023-06-23,2023-07-12,LMT,-5.301876698478869,-8.682424839775393,False,False
NVDA,ST,NVIDIA CORPORATION,"Friday, June 23, 2023",Purchase,$424.53,NEW, IRA ONE,CS ROTH 1 SHARE FILING ID #20023211,Pete Sessions,2023-06-26,R, TX17,House,,2023-06-28,90.4818068817552,Texas,2023-11-16,2023-06-23,2023-06-26,NVDA,0.9485182852781993,-2.4025043282368985,True,False
REGN,ST,"REGENERON PHARMACEUTICALS, INC.","Friday, June 23, 2023",Purchase,"$15,001 - $50,000",NEW, MORGAN STANLEY TRUST ACCOUNT,,Jonathan Jackson,2023-07-07,D, IL01,House,,2023-07-10,6.07563999692899,Illinois,2023-11-16,2023-06-23,2023-07-07,REGN,-11.490502012480864,6.019636061807143,False,True
REGN,ST,"REGENERON PHARMACEUTICALS, INC.","Thursday, June 22, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,6.94515962236617,New Jersey,2023-11-16,2023-06-22,2023-07-11,REGN,10.697853574664041,-6.180427164977975,True,False
KD,ST,"KYNDRYL HOLDINGS, INC.","Thursday, June 22, 2023",Purchase,"$1,001 - $15,000",NEW, PERSHING LLC,,Dwight Evans,2023-07-05,D, PA03,House,,2023-07-06,46.2642788323892,Pennsylvania,2023-11-16,2023-06-22,2023-07-05,KD,-6.655253485797852,19.506354629029477,False,True
AAPL,ST,APPLE INC.,"Thursday, June 22, 2023",Sale,"$1,001 - $15,000",,,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-24.4248071603007,New Jersey,2023-11-16,2023-06-22,2023-07-11,AAPL,0.8674964602422897,6.618575903687496,True,True
INTU,ST,INTUIT INC.,"Thursday, June 22, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,22.010485344196,New Jersey,2023-11-16,2023-06-22,2023-07-11,INTU,-4.41093417929479,-15.673053388602632,False,False
HUBS,ST,"HUBSPOT, INC.","Thursday, June 22, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-0.770850678684054,New Jersey,2023-11-16,2023-06-22,2023-07-11,HUBS,0.5141732520829834,3.0351176492207754,True,True
AMD,ST,"ADVANCED MICRO DEVICES, INC.","Thursday, June 22, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,55.8576250044844,New Jersey,2023-11-16,2023-06-22,2023-07-11,AMD,4.023660277513508,9.822126356260574,True,True
TSLA,ST,"TESLA, INC.","Thursday, June 22, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-54.9194655284733,New Jersey,2023-11-16,2023-06-22,2023-07-11,TSLA,2.260637796525078,1.2268821447437461,True,True
NVDA,ST,NVIDIA CORPORATION,"Thursday, June 22, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,87.4172694833619,New Jersey,2023-11-16,2023-06-22,2023-07-11,NVDA,0.2538144158249933,2.290350655003459,True,True
CVS,ST,CVS HEALTH CORPORATION,"Thursday, June 22, 2023",Purchase,"$1,001 - $15,000",NEW, PERSHING LLC,,Dwight Evans,2023-07-05,D, PA03,House,,2023-07-06,-5.22365797854183,Pennsylvania,2023-11-16,2023-06-22,2023-07-05,CVS,5.479900507337132,2.4179304095472753,True,True
MSFT,Stock,Microsoft Corporation - Common Stock,"Thursday, June 22, 2023",Sale (Partial),"$1,001 - $15,000",New,,,"Capito, Shelley Moore",2023-07-17,R,,Senate,,2023-07-17,5.84605740379669,West Virginia,2023-08-28,2023-06-22,2023-07-17,MSFT,2.352773405263764,6.0388431617060645,True,True
LOW,ST,"LOWE'S COMPANIES, INC.","Thursday, June 22, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-2.81168297773671,New Jersey,2023-11-16,2023-06-22,2023-07-11,LOW,-4.986038692145267,0.42160479301442955,False,True
ORCL,ST,ORACLE CORPORATION,"Thursday, June 22, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-12.6215159377516,New Jersey,2023-11-16,2023-06-22,2023-07-11,ORCL,6.023970083485386,6.857592977440041,True,True
ROK,ST,"ROCKWELL AUTOMATION, INC.","Thursday, June 22, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-27.5610517839302,New Jersey,2023-11-16,2023-06-22,2023-07-11,ROK,-3.4073080306086023,9.927590480386595,False,True
SYY,ST,SYSCO CORPORATION,"Wednesday, June 21, 2023",Sale,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,-5.69975246645983,Utah,2023-11-16,2023-06-21,2023-08-07,SYY,0.32762435438538073,4.671397579112901,True,True
COP,ST,CONOCOPHILLIPS,"Wednesday, June 21, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-07-28,D, FL22,House,,2023-07-31,-1.40281624175996,Florida,2023-11-16,2023-06-21,2023-07-28,COP,4.953215287509649,16.973062545026774,True,True
MSFT,ST,MICROSOFT CORPORATION,"Wednesday, June 21, 2023",Sale,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,7.68130048364979,Utah,2023-11-16,2023-06-21,2023-08-07,MSFT,0.8479735094865326,3.2646148333601688,True,True
KO,ST,COCA-COLA COMPANY,"Wednesday, June 21, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,-19.6830046978289,Utah,2023-11-16,2023-06-21,2023-08-07,KO,-2.2647444755004464,-7.08318929556393,False,False
LRCX,ST,LAM RESEARCH CORPORATION,"Wednesday, June 21, 2023",Sale,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,33.0696411000465,Utah,2023-11-16,2023-06-21,2023-08-07,LRCX,0.9656710824798465,-1.4015148984881876,True,False
AMD,ST,"ADVANCED MICRO DEVICES, INC.","Wednesday, June 21, 2023",Sale,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,53.2620994926918,Utah,2023-11-16,2023-06-21,2023-08-07,AMD,4.943590870824499,11.158416078067535,True,True
TMUS,ST,"T-MOBILE US, INC.","Wednesday, June 21, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,4.79527232858962,Utah,2023-11-16,2023-06-21,2023-08-07,TMUS,2.286468967035793,5.586047575035291,True,True
TEL,ST,TE CONNECTIVITY LTD. NEW SWITZERLAND REGISTERED SHARES,"Wednesday, June 21, 2023",Sale,"$15,001 - $50,000",NEW, DANIEL GOLDMAN 12/9/2011 TRUST > APERIO GROUP LLC,,Daniel Goldman,2023-07-24,D, NY10,House,,2023-07-25,-14.6855807587549,New York,2023-11-16,2023-06-21,2023-07-24,TEL,0.07973134862773179,8.302190360504703,True,True
EW,ST,EDWARDS LIFESCIENCES CORPORATION,"Wednesday, June 21, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,-15.8204728389791,Utah,2023-11-16,2023-06-21,2023-08-07,EW,-2.284119080671454,-21.630138475129044,False,False
VLO,ST,VALERO ENERGY CORPORATION,"Wednesday, June 21, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,29.4984974003896,Utah,2023-11-16,2023-06-21,2023-08-07,VLO,6.27745236220838,26.016021896977538,True,True
SHW,ST,SHERWIN-WILLIAMS COMPANY,"Wednesday, June 21, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,18.176653129454,Utah,2023-11-16,2023-06-21,2023-08-07,SHW,4.765492658018111,3.925605438178148,True,True
UNH,ST,UNITEDHEALTH GROUP INCORPORATED COMMON STOCK,"Wednesday, June 21, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,-14.2085752608335,Utah,2023-11-16,2023-06-21,2023-08-07,UNH,2.3375706074483027,-0.972477576106523,True,False
AMAT,ST,"APPLIED MATERIALS, INC.","Wednesday, June 21, 2023",Sale,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-08-07,R, UT03,House,,2023-08-09,28.1903058489894,Utah,2023-11-16,2023-06-21,2023-08-07,AMAT,4.106448831452713,1.0316513717951281,True,True
ETN,ST,"EATON CORPORATION, PLC ORDINARY SHARES","Wednesday, June 21, 2023",Sale,"$1,001 - $15,000",,,,Lois Frankel,2023-07-28,D, FL22,House,,2023-07-31,35.7348752537915,Florida,2023-11-16,2023-06-21,2023-07-28,ETN,-2.686268709986628,-9.149700921032533,False,False
MSFT,Stock,Microsoft Corporation - Common Stock,"Tuesday, June 20, 2023",Sale (Full),"$250,001 - $500,000",New,,,"Tuberville, Tommy",2023-07-14,R,,Senate,,2023-07-14,6.66503755439293,Alabama,2023-08-28,2023-06-20,2023-07-14,MSFT,0.7212798343925408,4.136338715931598,True,True
X,Stock,United States Steel Corporation Common Stock,"Tuesday, June 20, 2023",Sale (Full),"$50,001 - $100,000",New,,,"Tuberville, Tommy",2023-07-14,R,,Senate,,2023-07-14,49.0125408766313,Alabama,2023-08-28,2023-06-20,2023-07-14,X,-1.7825499062480876,-28.603989548184682,False,False
CLF,Stock,Cleveland-Cliffs Inc. Common Stock,"Tuesday, June 20, 2023",Purchase,"$15,001 - $50,000",New,,,"Tuberville, Tommy",2023-07-14,R,,Senate,,2023-07-14,3.67672365591048,Alabama,2023-08-28,2023-06-20,2023-07-14,CLF,-2.9654033487668707,-16.987921154439412,False,False
ETN,Stock,"Eaton Corporation, PLC Ordinary Shares","Tuesday, June 20, 2023",Sale (Full),"$1,001 - $15,000",New,,,"Carper, Thomas R.",2023-06-30,D,,Senate,,2023-07-01,36.8569413049139,Delaware,2023-08-28,2023-06-20,2023-06-30,ETN,-5.257397465205904,-11.353177568854967,False,False
HD,ST,"HOME DEPOT, INC.","Friday, June 16, 2023",Purchase,"$1,001 - $15,000",NEW,,REINVEST SHARES,Lloyd Doggett,2023-07-10,D, TX37,House,,2023-07-11,8.27235425709381,Texas,2023-11-16,2023-06-16,2023-07-10,HD,2.649587615203508,7.571704457540629,True,True
LIN,ST,LINDE PLC ORDINARY SHARES,"Friday, June 16, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-07-12,R, OK01,House,,2023-07-13,8.78458941782534,Oklahoma,2023-11-16,2023-06-16,2023-07-12,LIN,-0.7498769952249074,1.7003767358113153,False,True
SCHW,ST,CHARLES SCHWAB CORPORATION,"Friday, June 16, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,7.25503501832567,New Jersey,2023-11-16,2023-06-16,2023-07-11,SCHW,5.226981409899878,7.686974002049096,True,True
AAPL,ST,APPLE INC.,"Friday, June 16, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-22.6317840830982,New Jersey,2023-11-16,2023-06-16,2023-07-11,AAPL,-2.3376956252204373,7.130265986449702,False,True
LULU,ST,LULULEMON ATHLETICA INC.,"Thursday, June 15, 2023",Sale,"$15,001 - $50,000",NEW, TRUST ONE,UBS TRUST 50,Pete Sessions,2023-06-26,R, TX17,House,,2023-06-28,5.95909239486856,Texas,2023-11-16,2023-06-15,2023-06-26,LULU,1.9135152323631388,-0.7170176480518098,True,False
HD,ST,"HOME DEPOT, INC.","Thursday, June 15, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY FOUNDATION,DIVIDEND REINVESTMENT,Kevin Hern,2023-07-12,R, OK01,House,,2023-07-13,8.02535804094269,Oklahoma,2023-11-16,2023-06-15,2023-07-12,HD,2.4548428676907763,6.960210039255821,True,True
MSFT,ST,MICROSOFT CORPORATION,"Thursday, June 15, 2023",Purchase,"$500,001 - $1,000,000",NEW,,"EXERCISED 50 CALL OPTIONS PURCHASED 5/24/22 (5,000 SHARES) AT A STRIKE PRICE OF $180 WITH AN EXPIRATION DATE",Nancy Pelosi,2023-06-22,D, CA11,House,,2023-06-23,4.07399338970161,California,2023-11-16,2023-06-15,2023-06-22,MSFT,-2.8713820445507188,-4.398713173911761,False,False
AMT,ST,AMERICAN TOWER CORPORATION,"Thursday, June 15, 2023",Sale,"$1,001 - $15,000",NEW, TRUST ONE,UBS TRUST 50,Pete Sessions,2023-06-26,R, TX17,House,,2023-06-28,-13.9722758316486,Texas,2023-11-16,2023-06-15,2023-06-26,AMT,6.313677161841347,9.855365123210259,True,True
FCX,ST,"FREEPORT-MCMORAN, INC.","Thursday, June 15, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-4.25015549724153,New Jersey,2023-11-16,2023-06-15,2023-07-11,FCX,1.2424477234266096,1.7882383012607805,True,True
NEE,ST,"NEXTERA ENERGY, INC.","Thursday, June 15, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-07-12,R, OK01,House,,2023-07-13,-34.7564237568493,Oklahoma,2023-11-16,2023-06-15,2023-07-12,NEE,-4.476715860080304,-8.914652501142017,False,False
MOH,ST,MOLINA HEALTHCARE INC,"Thursday, June 15, 2023",Purchase,"$15,001 - $50,000",NEW,,PART OF MY SPOUSE'S RETIREMENT PORTFOLIO.,Earl Blumenauer,2023-07-12,D, OR03,House,,2023-07-13,26.9547605225212,Oregon,2023-11-16,2023-06-15,2023-07-12,MOH,3.4822668533945222,14.72899944019419,True,True
CNC,ST,CENTENE CORPORATION,"Thursday, June 15, 2023",Sale,"$1,001 - $15,000",NEW,,PART OF MY SPOUSE'S RETIREMENT PORTFOLIO.,Earl Blumenauer,2023-07-12,D, OR03,House,,2023-07-13,-1.41159486895184,Oregon,2023-11-16,2023-06-15,2023-07-12,CNC,3.778570947880877,-2.4175873623568878,True,False
HD,ST,"HOME DEPOT, INC.","Thursday, June 15, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-07-12,R, OK01,House,,2023-07-13,8.02535804094269,Oklahoma,2023-11-16,2023-06-15,2023-07-12,HD,2.4548428676907763,6.960210039255821,True,True
AAPL,ST,APPLE INC.,"Thursday, June 15, 2023",Purchase,"$250,001 - $500,000",NEW,,"EXERCISED 50 CALL OPTIONS PURCHASED 5/24/22 (5,000 SHARES) AT A STRIKE PRICE OF $80 WITH AN EXPIRATION DATE OF",Nancy Pelosi,2023-06-22,D, CA11,House,,2023-06-23,-22.7510884198485,California,2023-11-16,2023-06-15,2023-06-22,AAPL,2.0995533437667024,-7.283673150815295,True,False
RTX,ST,RAYTHEON TECHNOLOGIES CORPORATION,"Thursday, June 15, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-07-12,R, OK01,House,,2023-07-13,-20.7260200945775,Oklahoma,2023-11-16,2023-06-15,2023-07-12,RTX,-3.9048306454679604,-23.83789624099798,False,False
BAP,ST,CREDICORP LTD.,"Thursday, June 15, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,0.754726921209967,New Jersey,2023-11-16,2023-06-15,2023-07-11,BAP,2.5533966433409327,-8.702730716683504,True,False
MDT,ST,MEDTRONIC PLC. ORDINARY SHARES,"Thursday, June 15, 2023",Sale,"$15,001 - $50,000",NEW, TRUST ONE,UBS TRUST 300,Pete Sessions,2023-06-26,R, TX17,House,,2023-06-28,-20.8556668541312,Texas,2023-11-16,2023-06-15,2023-06-26,MDT,3.9355881501209833,8.792626130032211,True,True
NKE,Stock,"Nike, Inc. Common Stock","Wednesday, June 14, 2023",Purchase,"$1,001 - $15,000",New,,,"Capito, Shelley Moore",2023-07-17,R,,Senate,,2023-07-17,-28.747990052902,West Virginia,2023-08-28,2023-06-14,2023-07-17,NKE,-7.388313665624768,-16.71554056181116,False,False
TGT,ST,TARGET CORPORATION,"Wednesday, June 14, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-06-24,D, FL22,House,,2023-06-26,6.22616435855319,Florida,2023-11-16,2023-06-14,2023-06-24,TGT,-4.771629624768725,-10.171292280795907,False,False
X,Stock Option,United States Steel Corporation Common Stock,"Wednesday, June 14, 2023",Sale (Partial),"$1,001 - $15,000",New,,Option Type: Call Strike price: $25.00  Expires: 06/21/2024,"Tuberville, Tommy",2023-07-14,R,,Senate,,2023-07-14,47.863769878043,Alabama,2023-08-28,2023-06-14,2023-07-14,X,-0.9944737214499622,-26.35309209662202,False,False
AAPL,Stock,Apple Inc. - Common Stock,"Wednesday, June 14, 2023",Purchase,"$1,001 - $15,000",New,,,"Capito, Shelley Moore",2023-07-17,R,,Senate,,2023-07-17,-23.1936449635002,West Virginia,2023-08-28,2023-06-14,2023-07-17,AAPL,0.6262545153323584,-6.201232091064945,True,False
BAP,ST,CREDICORP LTD.,"Wednesday, June 14, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,1.12816226706784,New Jersey,2023-11-16,2023-06-14,2023-07-11,BAP,0.7686046595577034,-8.060164864959074,True,False
X,Stock Option,United States Steel Corporation Common Stock,"Wednesday, June 14, 2023",Sale (Partial),"$15,001 - $50,000",New,,Option Type: Put Strike price: $23.00  Expires: 06/21/2024,"Tuberville, Tommy",2023-07-14,R,,Senate,,2023-07-14,47.863769878043,Alabama,2023-08-28,2023-06-14,2023-07-14,X,-0.9944737214499622,-26.35309209662202,False,False
JPM,ST,JP MORGAN CHASE & CO.,"Wednesday, June 14, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-06-24,D, FL22,House,,2023-06-26,17.4627750570972,Florida,2023-11-16,2023-06-14,2023-06-24,JPM,-2.8142149124740445,-1.385300929012856,False,False
AZTA,ST,"AZENTA, INC.","Tuesday, June 13, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,12.3573857902694,New Jersey,2023-11-16,2023-06-13,2023-07-11,AZTA,6.469907336685987,-10.539512827377395,True,False
PTEN,ST,"PATTERSON-UTI ENERGY, INC.","Tuesday, June 13, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-16.8641296891374,New Jersey,2023-11-16,2023-06-13,2023-07-11,PTEN,-19.100444583980703,-28.131605972456587,False,False
D,ST,"DOMINION ENERGY, INC.","Tuesday, June 13, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-07-11,D, NJ05,House,,2023-07-12,-25.792202925253,New Jersey,2023-11-16,2023-06-13,2023-07-11,D,1.9679398063002562,12.409501960006775,True,True
